search URL:,https://patents.google.com/?q=%28G21B+NOT+G21B3%252f00%29&before=priority:20191231&after=priority:20100101&clustered=true&dups=language&sort=old
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
PH-12019500305-A1,Systems and methods for forming and maintaining a high performance frc ,Tae Tech Inc,"Michel Tuszewski, Michl Binderbauer, Dan Barnes, Eusebio Garate, Houyang Guo, Sergei Putvinski, Artem Smirnov",2013-09-24,2019-02-13,2019-11-11,,https://patents.google.com/patent/PH12019500305A1/en,
CN-109637678-B,Graphene heat conduction-based double-cooling fusion reactor first wall part ,中国人民解放军国防科技大学,"吕中良, 陈忠, 赵子甲, 马燕云",2019-02-18,2019-02-18,2024-01-02,2024-01-02,https://patents.google.com/patent/CN109637678B/en,
CN-109637678-A,Dual-cooling fusion reactor first wall part based on graphene heat conduction ,中国人民解放军国防科技大学,"吕中良, 陈忠, 赵子甲, 马燕云",2019-02-18,2019-02-18,2019-04-16,,https://patents.google.com/patent/CN109637678A/en,
CN-109920559-A,A kind of internal ion-source inertial electrostatic confinement fusion device ,"中国原子能科学研究院, 北京信成科技集团",李金海,2019-03-04,2019-03-04,2019-06-21,,https://patents.google.com/patent/CN109920559A/en,
CN-109979609-B,Fusion reactor divertor component with tritium resistance function ,中国科学院合肥物质科学研究院,"周海山, 刘皓东, 罗广南, 王露, 李建刚",2019-03-14,2019-03-14,2021-04-23,2021-04-23,https://patents.google.com/patent/CN109979609B/en,https://patentimages.storage.googleapis.com/18/43/da/54977e9e3406ee/HDA0001994626710000011.png
CN-109979609-A,A kind of fusion reactor divertor component with resistance tritium function ,中国科学院合肥物质科学研究院,"周海山, 刘皓东, 罗广南, 王露, 李建刚",2019-03-14,2019-03-14,2019-07-05,,https://patents.google.com/patent/CN109979609A/en,
US-2019215943-A1,Microwave Plasma Spectrometer Using Dielectric Resonator ,Radom Corporation,"Jovan Jevtic, Ashok Menon, Velibor Pikeija",2013-03-13,2019-03-18,2019-07-11,,https://patents.google.com/patent/US20190215943A1/en,https://patentimages.storage.googleapis.com/8f/fd/71/106b67a7018e34/US20190215943A1-20190711-D00000.png
US-10863611-B2,Microwave plasma spectrometer using dielectric resonator ,Radom Corporation,"Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2019-03-18,2020-12-08,2020-12-08,https://patents.google.com/patent/US10863611B2/en,https://patentimages.storage.googleapis.com/4b/91/98/0d669083604a91/US10863611-20201208-D00000.png
CN-110047599-A,A kind of insulation system for the cold screen of fusion facility ,中国科学院合肥物质科学研究院,"葛剑, 倪小军, 周健, 白玉成, 宋云涛, 陆坤, 戎保",2019-03-21,2019-03-21,2019-07-23,,https://patents.google.com/patent/CN110047599A/en,
CN-110060787-A,A kind of design method of the cold screen of fusion facility ,中国科学院合肥物质科学研究院,"葛剑, 陆坤, 周健, 白玉成, 宋云涛, 倪小军",2019-03-21,2019-03-21,2019-07-26,,https://patents.google.com/patent/CN110060787A/en,
GB-201904665-D0,High temperature supconductor cable ,Tokamak Energy Ltd,,2019-04-03,2019-04-03,2019-05-15,,https://patents.google.com/patent/GB201904665D0/en,
HR-P20190684-T1,Negative ion-based neutral beam injector ,"Tae Technologies, Inc.","Yuri I. BELCHENKO, Alexander V. BURDAKOV, Vladimir I. DAVYDENKO, Gennady I. DIMOV, Alexander A. IVANOV, Valeery V. KOBETS, Artem N. SMIRNOV, Michl. W. Binderbauer, Donald L. SEVIER, Terrence E. RICHARDSON",2012-09-04,2019-04-11,2019-06-14,,https://patents.google.com/patent/HRP20190684T1/en,
IL-266075-A,Systems and methods for improved sustainment of a high performance frc elevated energies utilizing neutral beam injectors with tunable beam energies ,"Sergei Putvinski, Tae Tech Inc, Alexander Dunaevsky, Artem N Smirnov, Michl W Binderbauer","Sergei Putvinski, Alexander Dunaevsky, Artem N Smirnov, Michl W Binderbauer",2016-10-28,2019-04-16,2019-06-30,,https://patents.google.com/patent/IL266075A/en,
HR-P20190738-T1,Methods for forming and maintaining a high performance frc ,The Regents Of The University Of California,"Michel Tuszewski, Michl Binderbauer, Dan BARNES, Eusebio Garate, Houyang GUO, Sergei Putvinski, Artem N. SMIRNOV",2011-11-14,2019-04-17,2019-06-28,,https://patents.google.com/patent/HRP20190738T1/en,
CL-2019001095-A1,Systems and methods to improve the maintenance of a high performance of high energy frc (field reverse configuration-inverted field configuration) using neutral beam injectors with adjustable beam energy. ,Tae Tech Inc,"Sergei Putvinski, Alexander Dunaevsky, Artem N Smirnov, Michl W Binderbauer",2016-10-28,2019-04-22,2019-09-06,,https://patents.google.com/patent/CL2019001095A1/en,
AU-2019202825-A1,Systems and methods for forming and maintaining a high performance frc ,"Tae Technologies, Inc.","Dan BARNES, Michl Binderbauer, Eusebio Garate, Houyang GUO, Sergei Putvinski, Artem SMIRNOV, Michel Tuszewski",2013-09-24,2019-04-23,2019-05-16,,https://patents.google.com/patent/AU2019202825A1/en,
AU-2019202825-B2,Systems and methods for forming and maintaining a high performance frc ,"Tae Technologies, Inc.","Dan BARNES, Michl Binderbauer, Eusebio Garate, Houyang GUO, Sergei Putvinski, Artem SMIRNOV, Michel Tuszewski",2013-09-24,2019-04-23,2021-05-27,2021-05-27,https://patents.google.com/patent/AU2019202825B2/en,
KR-102119627-B1,Electric joule heating system capable of one-side heating for high heat flux and manufacturing method thereof ,포항공과대학교 산학협력단,"김무환, 오훈교, 임지환, 박민규, 황돈관, 이기철",2019-04-23,2019-04-23,2020-06-05,2020-06-05,https://patents.google.com/patent/KR102119627B1/en,https://patentimages.storage.googleapis.com/19/43/c0/68d4a2501243e0/112019041903225-pat00001.png
CZ-2019251-A3,Thermonuclear synthesis of hydrogen to helium ,Dobromil Pihert,Dobromil Pihert,2019-04-24,2019-04-24,2020-11-11,,https://patents.google.com/patent/CZ2019251A3/en,
PH-12019500922-A1,Systems and methods for improved sustainment of a high performance frc elevated energies utilizing neutral beam injectors with tunable beam energies ,Tae Tech Inc,"Alexander Dunaevsky, Sergei Putvinski, Artem N Smirnov, Michl W Binderbauer",2016-10-28,2019-04-24,2019-12-02,,https://patents.google.com/patent/PH12019500922A1/en,
SA-519401656-B1,Systems and methods for improved sustainment of a high-performance field reversed configuration elevated energies utilizing neutral beam injectors with tunable beam energies ,تى ايه اى تيكنولوجيز، انك,"سيرجى بوتفينسكى, ميشى دبليو بينديرباوير, اليكسندر دونيفسكى, ارتيم ان سميرنوف",2016-10-28,2019-04-25,2022-10-25,,https://patents.google.com/patent/SA519401656B1/en,
CN-110070950-A,Compatible multi-angle injected beam target coupling aims at localization method ,中国工程物理研究院激光聚变研究中心,"王冠中, 冯斌, 刘国栋, 李平, 刘炳国, 王礼权, 敬域堃, 朱德燕, 柴向旭, 彭志涛",2019-04-25,2019-04-25,2019-07-30,,https://patents.google.com/patent/CN110070950A/en,
CN-110164566-A,A method of the plasma current for EAST device is protected ,中国科学院合肥物质科学研究院,"王茂, 胡怀传, 吴则革, 马文东, 冯建强, 杨永, 朱梁, 程敏, 周泰安",2019-04-25,2019-04-25,2019-08-23,,https://patents.google.com/patent/CN110164566A/en,
CN-110070950-B,"Target coupling, aiming and positioning method compatible with multi-angle injection beam ",中国工程物理研究院激光聚变研究中心,"王冠中, 冯斌, 刘国栋, 李平, 刘炳国, 王礼权, 敬域堃, 朱德燕, 柴向旭, 彭志涛",2019-04-25,2019-04-25,2020-08-11,2020-08-11,https://patents.google.com/patent/CN110070950B/en,https://patentimages.storage.googleapis.com/46/f2/9c/c28c8f933d34ea/HDA0002554365290000011.png
CN-110164566-B,Method for protecting plasma current of EAST device ,中国科学院合肥物质科学研究院,"王茂, 胡怀传, 吴则革, 马文东, 冯建强, 杨永, 朱梁, 程敏, 周泰安",2019-04-25,2019-04-25,2020-10-30,2020-10-30,https://patents.google.com/patent/CN110164566B/en,https://patentimages.storage.googleapis.com/7f/5c/db/e1471812240ac3/HDA0002040180600000011.png
US-2019318831-A1,Systems and methods for improved sustainment of a high performance frc elevated energies utilizing neutral beam injectors with tunable beam energies ,"Tae Technologies, Inc.","Alexander Dunaevsky, Sergei Putvinski, Artem N. Smirnov, Michl W. Binderbauer",2016-10-28,2019-04-26,2019-10-17,,https://patents.google.com/patent/US20190318831A1/en,https://patentimages.storage.googleapis.com/66/c7/9d/5cb869d97612b3/US20190318831A1-20191017-D00000.png
ZA-201902653-B,Systems and methods for improved sustainment of a high performance frc and high harmonic fast wave electron heating in a high performance frc ,Tae Tech Inc,Yang Xiaokang,2016-11-15,2019-04-26,2020-08-26,,https://patents.google.com/patent/ZA201902653B/en,
ZA-201902652-B,Systems and methods for improved sustainment of a high performance frc elevated energies utilizing neutral beam injectors with tunable beam energies ,Tae Tech Inc,"Dunaevsky Alexander, Putvinski Sergei, N Smirnov Artem, W Binderbauer Michl",2016-10-28,2019-04-26,2020-08-26,,https://patents.google.com/patent/ZA201902652B/en,
US-11195627-B2,Systems and methods for improved sustainment of a high performance FRC plasma at elevated energies utilizing neutral beam injectors with tunable beam energies ,"Tae Technologies, Inc.","Alexander Dunaevsky, Sergei Putvinski, Artem N. Smirnov, Michl W. Binderbauer",2016-10-28,2019-04-26,2021-12-07,2021-12-07,https://patents.google.com/patent/US11195627B2/en,https://patentimages.storage.googleapis.com/19/a4/dd/26f7f4740b7879/US11195627-20211207-D00000.png
US-2019326023-A1,Systems and methods for improved sustainment of a high performance frc and high harmonic fast wave electron heating in a high performance frc ,"Tae Technologies, Inc.",Xiaokang Yang,2016-11-15,2019-04-30,2019-10-24,,https://patents.google.com/patent/US20190326023A1/en,https://patentimages.storage.googleapis.com/49/e2/aa/aa2d1e11422fea/US20190326023A1-20191024-D00000.png
US-11211172-B2,Systems and methods for improved sustainment of a high performance FRC with multi-scaled capture type vacuum pumping ,"Tae Technologies, Inc.",Alan Van Drie,2016-11-04,2019-04-30,2021-12-28,2021-12-28,https://patents.google.com/patent/US11211172B2/en,https://patentimages.storage.googleapis.com/f1/fb/7d/2f83c8817eb1a7/US11211172-20211228-D00000.png
PH-12019500968-A1,Systems and methods for improved sustainment of a high performance frc and high harmonic fast wave electron heating in a high performance frc ,Tae Tech Inc,Xiaokang Yang,2016-11-15,2019-04-30,2019-11-11,,https://patents.google.com/patent/PH12019500968A1/en,
IL-266359-A,Systems and methods for improved sustainment of a high performance frc with multi-scaled capture type vacuum pumping ,"Tae Tech Inc, Drie Alan Van",Drie Alan Van,2016-11-04,2019-04-30,2019-06-30,,https://patents.google.com/patent/IL266359A/en,
US-11335467-B2,Systems and methods for improved sustainment of a high performance FRC and high harmonic fast wave electron heating in a high performance FRC ,"Tae Technologies, Inc.",Xiaokang Yang,2016-11-15,2019-04-30,2022-05-17,2022-05-17,https://patents.google.com/patent/US11335467B2/en,https://patentimages.storage.googleapis.com/52/09/13/9219e58eead9d0/US11335467-20220517-D00000.png
US-2019318832-A1,Systems and methods for improved sustainment of a high performance frc with multi-scaled capture type vacuum pumping ,"Tae Technologies, Inc.",Alan Van Drie,2016-11-04,2019-04-30,2019-10-17,,https://patents.google.com/patent/US20190318832A1/en,https://patentimages.storage.googleapis.com/bc/64/21/043681db8baa02/US20190318832A1-20191017-D00000.png
SA-519401705-B1,Systems and methods for improved sustainment of a high performance frc with multi-scaled capture type vacuum pumping ,تى ايه اى تيكنولوجيز، إنك,درى الان فان,2016-11-04,2019-05-01,2023-02-19,,https://patents.google.com/patent/SA519401705B1/en,
CN-111899898-A,Solid-state tritium production cladding experiment module shunting system ,核工业西南物理研究院,"武兴华, 王晓宇, 廖洪彬, 周冰, 张龙, 赵奉超, 曹启祥, 冯开明",2019-05-05,2019-05-05,2020-11-06,,https://patents.google.com/patent/CN111899898A/en,https://patentimages.storage.googleapis.com/93/35/80/b6bba1742f40f0/HDA0002048180050000011.png
CL-2019001243-A1,Systems and methods to improve the sustainment of a high-performance frc and a heating of high-harmonic fast wave electrons in a high-performance frc. ,Tae Tech Inc,Xiaokang Yang,2016-11-15,2019-05-06,2019-09-13,,https://patents.google.com/patent/CL2019001243A1/en,
RU-191066-U1,Node of electrical connection of the blanket module with the vacuum fusion reactor casing ,"Российская Федерация, от имени которой выступает Государственная корпорация по атомной энергии ""Росатом""","Владимир Юрьевич Колганов, Иван Игоревич Поддубный",2019-05-07,2019-05-07,2019-07-23,2019-07-23,https://patents.google.com/patent/RU191066U1/en,https://patentimages.storage.googleapis.com/e5/02/62/f2946f3e3788b2/00000002.png
SA-519401749-B1,Systems and methods for improved sustainment of a high performance frc and high harmonic fast wave electron heating in a high performance frc ,.تى ايه اى تيكنولوجيز، إنك,اكسياوكانج يانج,2016-11-15,2019-05-08,2022-06-16,,https://patents.google.com/patent/SA519401749B1/en,
EP-3803903-B1,Jet impingement cooling apparatus and method ,Oxford University Innovation Limited,"Jack NICHOLAS, Tsun HOLT WONG, Robert Pearce, Peter Ireland",2018-05-29,2019-05-10,2022-12-28,2022-12-28,https://patents.google.com/patent/EP3803903B1/en,https://patentimages.storage.googleapis.com/6e/c3/a4/a95134c73a66f1/imgf0001.png
KR-20210014691-A,Impingement jet cooling apparatus and method ,옥스포드 유니버시티 이노베이션 리미티드,"잭 니콜라스, 쩐 홀트 웡, 로버트 피어스, 피터 아일랜드",2018-05-29,2019-05-10,2021-02-09,,https://patents.google.com/patent/KR20210014691A/en,https://patentimages.storage.googleapis.com/e5/58/8b/23dadb869ba756/pct00001.png
WO-2019229415-A1,Jet impingement cooling apparatus and method ,Oxford University Innovation Limited,"Jack NICHOLAS, Tsun HOLT WONG, Robert Pearce, Peter Ireland",2018-05-29,2019-05-10,2019-12-05,,https://patents.google.com/patent/WO2019229415A1/en,
JP-7231654-B2,Jet impingement cooling device and method ,オックスフォード・ユニバーシティ・イノベイション・リミテッド,"ジャック・ニコラス, ツン・ホルト・ウォン, ロバート・ピアース, ピーター・アイアランド",2018-05-29,2019-05-10,2023-03-01,2023-03-01,https://patents.google.com/patent/JP7231654B2/en,https://patentimages.storage.googleapis.com/0f/bb/37/331253da7d27c2/0007231654000001.png
JP-2021526311-A,Jet collision cooling system and method ,オックスフォード・ユニバーシティ・イノベイション・リミテッド,"ジャック・ニコラス, ツン・ホルト・ウォン, ロバート・ピアース, ピーター・アイアランド",2018-05-29,2019-05-10,2021-09-30,,https://patents.google.com/patent/JP2021526311A/en,https://patentimages.storage.googleapis.com/ed/e9/a9/9957152e91792c/2021526311-3.png
CN-112352291-A,Jet impingement cooling apparatus and method ,牛津大学创新有限公司,"杰克·尼古拉斯, 特桑·霍尔特·黄, 罗伯特·皮尔斯, 彼得·爱尔兰",2018-05-29,2019-05-10,2021-02-09,,https://patents.google.com/patent/CN112352291A/en,https://patentimages.storage.googleapis.com/b1/d0/b7/35521a4007f3cc/HDA0002854706070000011.png
US-11592241-B2,Jet impingement cooling apparatus and method ,Oxford University Innovation Limited,"Jack NICHOLAS, Tsun HOLT WONG, Robert Pearce, Peter Ireland",2018-05-29,2019-05-10,2023-02-28,2023-02-28,https://patents.google.com/patent/US11592241B2/en,https://patentimages.storage.googleapis.com/e5/1c/e2/c08e1f4741848b/US11592241-20230228-D00000.png
US-2021210218-A1,Jet impingement cooling apparatus and method ,Oxford University Innovation Limited,"Jack NICHOLAS, Tsun HOLT WONG, Robert Pearce, Peter Ireland",2018-05-29,2019-05-10,2021-07-08,,https://patents.google.com/patent/US20210210218A1/en,https://patentimages.storage.googleapis.com/fb/f3/fd/33700660b44434/US20210210218A1-20210708-D00000.png
EP-3803903-A1,Jet impingement cooling apparatus and method ,Oxford University Innovation Limited,"Jack NICHOLAS, Tsun HOLT WONG, Robert Pearce, Peter Ireland",2018-05-29,2019-05-10,2021-04-14,,https://patents.google.com/patent/EP3803903A1/en,
CN-112352291-B,Jet impingement cooling apparatus and method ,牛津大学创新有限公司,"杰克·尼古拉斯, 特桑·霍尔特·黄, 罗伯特·皮尔斯, 彼得·爱尔兰",2018-05-29,2019-05-10,2024-02-13,2024-02-13,https://patents.google.com/patent/CN112352291B/en,
US-2020365282-A1,Corkscrew Nuclear Fusion Reactor ,George Pul,George Pul,2019-05-13,2019-05-13,2020-11-19,,https://patents.google.com/patent/US20200365282A1/en,https://patentimages.storage.googleapis.com/ae/12/fb/b914982092df2e/US20200365282A1-20201119-D00000.png
IL-266612-A,Systems and methods for improved sustainment of a high performance frc and high harmonic fast wave electron heating in a high performance frc ,"Tae Tech Inc, Xiaokang Yang",Xiaokang Yang,2016-11-15,2019-05-14,2019-07-31,,https://patents.google.com/patent/IL266612A/en,
CN-110016603-A,A kind of nanocrystalline ODS steel of superhigh intensity high thermal stability and its preparation method and application ,燕山大学,"沈同德, 梁晋嘉, 孙宝茹, 杜聪聪, 刘国英",2019-05-20,2019-05-20,2019-07-16,,https://patents.google.com/patent/CN110016603A/en,
CN-110016603-B,"Ultra-high-strength and high-thermal-stability nanocrystalline ODS steel, and preparation method and application thereof ",燕山大学,"沈同德, 梁晋嘉, 孙宝茹, 杜聪聪, 刘国英",2019-05-20,2019-05-20,2020-07-24,2020-07-24,https://patents.google.com/patent/CN110016603B/en,https://patentimages.storage.googleapis.com/1a/6f/35/50f27f9d1fb501/HDA0002064857220000011.png
CN-112002439-A,Magnetic confinement annular return tube and straight fusion tube ,李再光,李再光,2019-05-27,2019-05-27,2020-11-27,,https://patents.google.com/patent/CN112002439A/en,https://patentimages.storage.googleapis.com/05/dc/54/09c19b240c5a8d/HSA0000183648320000011.png
AT-521337-A2,Thermonuclear heat device ,Volodymyr Petrovych Schulha,Volodymyr Petrovych Schulha,2018-06-12,2019-05-27,2019-12-15,,https://patents.google.com/patent/AT521337A2/en,
WO-2019238458-A1,Apparatus for producing a filamented auxiliary discharge for an apparatus for producing x-radiation and particle radiation and also for a fusion reactor with the apparatus for producing x-radiation and particle radiation and method for producing x-radiation and particle radiation ,Paul Höss Kg,Paul HÖSS,2018-06-14,2019-06-03,2019-12-19,,https://patents.google.com/patent/WO2019238458A1/en,
BR-112020024632-B1,"DEVICE FOR GENERATION OF A FILATED AUXILIARY DISCHARGE FOR A DEVICE FOR GENERATION OF X-RAY IRRADIATION AND PARTICLE IRRADIATION, AS WELL AS FOR A FUSION REACTOR WITH THE DEVICE FOR GENERATION OF X-RAY IRRADIATION AND PARTICLE IRRADIATION AND METHOD FOR GENERATION OF X-RAY IRRADIATION AND PARTICLE IRRADIATION ",Paul Hoss Kg,Paul Hoss,2018-06-14,2019-06-03,2023-03-14,,https://patents.google.com/patent/BR112020024632B1/en,https://patentimages.storage.googleapis.com/40/e7/05/b85877a5fb43ff/img0001.png
CN-112840746-A,Apparatus for generating a filament-like auxiliary discharge for an apparatus for generating X-rays and particle rays and for a fusion reactor with an apparatus for generating X-rays and particle rays and method for generating X-rays and particle rays ,保罗霍斯两合公司,P·霍斯,2018-06-14,2019-06-03,2021-05-25,,https://patents.google.com/patent/CN112840746A/en,https://patentimages.storage.googleapis.com/f0/ab/2c/4c8cceaab28473/735165.png
KR-20210010637-A,"A device for generating a filamentary auxiliary discharge for a fusion reactor having a device for generating X-radiation and particle radiation and also a device for generating X-radiation and particle radiation, and for generating X-radiation and particle radiation Way for ",폴 회스 카게,폴 회스,2018-06-14,2019-06-03,2021-01-27,,https://patents.google.com/patent/KR20210010637A/en,https://patentimages.storage.googleapis.com/29/61/d1/2f8782f33366ee/pct00001.png
BR-112020024632-A2,"device for generating a filamentary auxiliary discharge for a device for the generation of x-ray irradiation and particle irradiation, as well as for a fusion reactor with the device for the generation of x-ray irradiation and particle irradiation and method for the generation of x-ray irradiation and particle irradiation ",Paul Höss Kg,Paul Höß,2018-06-14,2019-06-03,2021-03-02,,https://patents.google.com/patent/BR112020024632A2/en,
EA-202190038-A1,"A DEVICE FOR GENERATING A FILAMENTED AUXILIARY DISCHARGE FOR A DEVICE FOR GENERATING X-RAY AND CORPUSCULAR RADIATION, AND ALSO FOR A THERMONUCLEAR REACTOR WITH A DEVICE FOR GENERATING X-RAY AND CORPUSCULAR RADIATION ",Пауль Хёсс Кг,Пауль Хёсс,2018-06-14,2019-06-03,2021-02-05,,https://patents.google.com/patent/EA202190038A1/en,
US-2021259088-A1,Apparatus for producing a filamented auxiliary discharge for an apparatus for producing x-radiation and particle radiation and also for a fusion reactor with the apparatus for producing x-radiation and particle radiation and method for producing x-radiation and particle radiation ,Paul Höss Kg,Paul Höß,2018-06-14,2019-06-03,2021-08-19,,https://patents.google.com/patent/US20210259088A1/en,https://patentimages.storage.googleapis.com/22/0a/16/34479eb7c96575/US20210259088A1-20210819-D00000.png
US-11758638-B2,Apparatus for producing a filamented auxiliary discharge for an apparatus for producing x-radiation and particle radiation and also for a fusion reactor with the apparatus for producing x-radiation and particle radiation and method for producing x-radiation and particle radiation ,Paul Hoss Kg,Paul Höß,2018-06-14,2019-06-03,2023-09-12,2023-09-12,https://patents.google.com/patent/US11758638B2/en,https://patentimages.storage.googleapis.com/14/9f/b0/4aa987e373609e/US11758638-20230912-D00000.png
EP-3808160-A1,Apparatus for producing a filamented auxiliary discharge for an apparatus for producing x-radiation and particle radiation and also for a fusion reactor with the apparatus for producing x-radiation and particle radiation and method for producing x-radiation and particle radiation ,Paul Höss KG,Paul HÖSS,2018-06-14,2019-06-03,2021-04-21,,https://patents.google.com/patent/EP3808160A1/en,
KR-102341290-B1,"an apparatus for generating a filamentous auxiliary discharge for a fusion reactor having an apparatus for producing X-radiation and particle radiation and also an apparatus for producing X-radiation and particle radiation, and for generating X-radiation and particle radiation way for ",폴 회스 카게,폴 회스,2018-06-14,2019-06-03,2021-12-17,2021-12-17,https://patents.google.com/patent/KR102341290B1/en,https://patentimages.storage.googleapis.com/8f/8d/3a/ca493b77d7fd26/112021005099099-pct00001.png
CN-110197782-A,A kind of dot matrix configuration electronics drift tube ,中国工程物理研究院激光聚变研究中心,"曹柱荣, 袁铮, 王强强, 王峰, 杨家敏, 黎航, 陈韬, 邓博, 邓克立, 黎宇坤, 江少恩, 丁永坤",2019-06-05,2019-06-05,2019-09-03,,https://patents.google.com/patent/CN110197782A/en,
CN-110055540-A,The method and surface of micro-nano structure tungsten material and its application with micro-nano structure are prepared in tungsten material surface ,中国科学院电工研究所,"马玉田, 刘俊标, 韩立",2019-06-10,2019-06-10,2019-07-26,,https://patents.google.com/patent/CN110055540A/en,
CN-110148478-B,Fusion reactor solid-state water-cooled cladding tritium production breeder-neutron multiplier ,中国科学院合肥物质科学研究院,"黄凯, 刘松林, 戚强, 祝庆军, 陈磊, 马学斌",2019-06-10,2019-06-10,2021-01-01,2021-01-01,https://patents.google.com/patent/CN110148478B/en,https://patentimages.storage.googleapis.com/8c/59/d8/fb715efdd99e47/HDA0002089287540000011.png
CN-110148478-A,A kind of fusion reactor solid-state water cooling covering production tritium multiplication agent-neutron multiplication agent ,中国科学院合肥物质科学研究院,"黄凯, 刘松林, 戚强, 祝庆军, 陈磊, 马学斌",2019-06-10,2019-06-10,2019-08-20,,https://patents.google.com/patent/CN110148478A/en,
CN-110055540-B,"Method for preparing micro-nano structure on surface of tungsten material, tungsten material with micro-nano structure on surface and application of tungsten material ",中国科学院电工研究所,"马玉田, 刘俊标, 韩立",2019-06-10,2019-06-10,2021-05-04,2021-05-04,https://patents.google.com/patent/CN110055540B/en,https://patentimages.storage.googleapis.com/f0/37/84/7ab6e179e138fa/HDA0002088308420000011.png
ES-2727006-B2,NUCLEAR FUSION REACTOR BY AVALANCHE OF MAGNETICALLY CONFINED REACTIONS ,Univ Madrid Politecnica,"Penalosa José María Martinez-Val, Eliezer Shalom",2019-06-11,2019-06-11,2020-09-22,2020-09-22,https://patents.google.com/patent/ES2727006B2/en,
ES-2727006-A1,"NUCLEAR FUSION REACTOR FOR MAGNETICALLY CONFINED REACTIONS (Machine-translation by Google Translate, not legally binding) ",Univ Madrid Politecnica,"Penalosa José María Martinez-Val, Eliezer Shalom",2019-06-11,2019-06-11,2019-10-11,,https://patents.google.com/patent/ES2727006A1/en,
US-2019304611-A1,Plasma diagnosis system using multiple-path thomson scattering ,Industry-University Cooperation Foundation Sogang University,"Kyu Man CHO, Seung Hyun Yoon, Wha-Keun AHN, June Gyu Park",2016-01-08,2019-06-17,2019-10-03,,https://patents.google.com/patent/US20190304611A1/en,https://patentimages.storage.googleapis.com/0b/63/3e/98ce9382fd6c27/US20190304611A1-20191003-D00000.png
US-10811145-B2,Plasma diagnosis system using multiple-path Thomson scattering ,Industry-University Cooperation Foundation Sogang University,"Kyu Man CHO, Seung Hyun Yoon, Wha-Keun AHN, June Gyu Park",2016-01-08,2019-06-17,2020-10-20,2020-10-20,https://patents.google.com/patent/US10811145B2/en,https://patentimages.storage.googleapis.com/d6/62/18/2b313d6a7a1ee5/US10811145-20201020-D00000.png
US-11783953-B2,Cryogenic radiation enhancement of superconductors ,Massachusetts Institute Of Technology,"Brandon Nils SORBOM, Zachary HARTWIG, Dennis G. WHYTE",2018-10-02,2019-06-18,2023-10-10,2023-10-10,https://patents.google.com/patent/US11783953B2/en,https://patentimages.storage.googleapis.com/b7/37/91/616efb5b82d14b/US11783953-20231010-D00000.png
US-2020350083-A1,Cryogenic Radiation Enhancement Of Superconductors ,Massachusetts Institute Of Technology,"Brandon Nils SORBOM, Zachary HARTWIG, Dennis G. WHYTE",2018-10-02,2019-06-18,2020-11-05,,https://patents.google.com/patent/US20200350083A1/en,https://patentimages.storage.googleapis.com/b2/0e/91/bee69e2c882c4f/US20200350083A1-20201105-D00000.png
GB-201908783-D0,Metal sealing ring and method of forming a metal-to-metal seal ,Tokamak Energy Ltd,,2019-06-19,2019-06-19,2019-07-31,,https://patents.google.com/patent/GB201908783D0/en,
EP-3815111-B1,Double null liquid metal divertors ,Tokamak Energy Ltd,"Peter Buxton, Daniel Iglesias IBANEZ",2018-06-27,2019-06-21,2023-01-25,2023-01-25,https://patents.google.com/patent/EP3815111B1/en,https://patentimages.storage.googleapis.com/75/85/84/507f7b8ce96389/imgf0001.png
WO-2020002888-A1,Double null liquid metal divertors ,Tokamak Energy Ltd,"Peter Buxton, Daniel Iglesias IBANEZ",2018-06-27,2019-06-21,2020-01-02,,https://patents.google.com/patent/WO2020002888A1/en,
AU-2019295360-A1,Double null liquid metal divertors ,Tokamak Energy Ltd,"Peter Buxton, Daniel Iglesias IBANEZ",2018-06-27,2019-06-21,2021-01-14,,https://patents.google.com/patent/AU2019295360A1/en,
CA-3104667-A1,Double null liquid metal divertors ,"Tokamak Energy Ltd, Peter Buxton, Daniel Iglesias IBANEZ","Peter Buxton, Daniel Iglesias IBANEZ",2018-06-27,2019-06-21,2020-01-02,,https://patents.google.com/patent/CA3104667A1/en,
US-2021265068-A1,Double null liquid metal diverters ,Tokamak Energy Ltd,"Peter Buxton, Daniel Ibanez",2018-06-27,2019-06-21,2021-08-26,,https://patents.google.com/patent/US20210265068A1/en,https://patentimages.storage.googleapis.com/a9/38/31/ae952ff00ead2d/US20210265068A1-20210826-D00000.png
JP-2021529316-A,Double null liquid metal divertor ,トカマク エナジー リミテッド,"ピーター バクストン、, ダニエル イグレシアス イバニェス、",2018-06-27,2019-06-21,2021-10-28,,https://patents.google.com/patent/JP2021529316A/en,https://patentimages.storage.googleapis.com/b8/9d/6d/a2bcf46b4892a3/2021529316-3.png
US-11398314-B2,Double null liquid metal diverters ,Tokamak Energy Ltd.,"Peter Buxton, Daniel Ibanez",2018-06-27,2019-06-21,2022-07-26,2022-07-26,https://patents.google.com/patent/US11398314B2/en,https://patentimages.storage.googleapis.com/dd/99/78/08f73b1a3f5139/US11398314-20220726-D00000.png
