search URL:,https://patents.google.com/?q=%28G21B+NOT+G21B3%252f00%29&clustered=true&dups=language&sort=old&oq=%28G21B+NOT+G21B3%252f00%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
EP-3803903-A1,Jet impingement cooling apparatus and method ,Oxford University Innovation Limited,"Jack NICHOLAS, Tsun HOLT WONG, Robert Pearce, Peter Ireland",2018-05-29,2019-05-10,2021-04-14,,https://patents.google.com/patent/EP3803903A1/en,
US-11592241-B2,Jet impingement cooling apparatus and method ,Oxford University Innovation Limited,"Jack NICHOLAS, Tsun HOLT WONG, Robert Pearce, Peter Ireland",2018-05-29,2019-05-10,2023-02-28,2023-02-28,https://patents.google.com/patent/US11592241B2/en,https://patentimages.storage.googleapis.com/e5/1c/e2/c08e1f4741848b/US11592241-20230228-D00000.png
JP-2021526311-A,Jet collision cooling system and method ,オックスフォード・ユニバーシティ・イノベイション・リミテッド,"ジャック・ニコラス, ツン・ホルト・ウォン, ロバート・ピアース, ピーター・アイアランド",2018-05-29,2019-05-10,2021-09-30,,https://patents.google.com/patent/JP2021526311A/en,https://patentimages.storage.googleapis.com/ed/e9/a9/9957152e91792c/2021526311-3.png
US-2020365282-A1,Corkscrew Nuclear Fusion Reactor ,George Pul,George Pul,2019-05-13,2019-05-13,2020-11-19,,https://patents.google.com/patent/US20200365282A1/en,https://patentimages.storage.googleapis.com/ae/12/fb/b914982092df2e/US20200365282A1-20201119-D00000.png
IL-266612-A,Systems and methods for improved sustainment of a high performance frc and high harmonic fast wave electron heating in a high performance frc ,"Tae Tech Inc, Xiaokang Yang",Xiaokang Yang,2016-11-15,2019-05-14,2019-07-31,,https://patents.google.com/patent/IL266612A/en,
CN-110016603-B,"Ultra-high-strength and high-thermal-stability nanocrystalline ODS steel, and preparation method and application thereof ",燕山大学,"沈同德, 梁晋嘉, 孙宝茹, 杜聪聪, 刘国英",2019-05-20,2019-05-20,2020-07-24,2020-07-24,https://patents.google.com/patent/CN110016603B/en,https://patentimages.storage.googleapis.com/1a/6f/35/50f27f9d1fb501/HDA0002064857220000011.png
CN-110016603-A,A kind of nanocrystalline ODS steel of superhigh intensity high thermal stability and its preparation method and application ,燕山大学,"沈同德, 梁晋嘉, 孙宝茹, 杜聪聪, 刘国英",2019-05-20,2019-05-20,2019-07-16,,https://patents.google.com/patent/CN110016603A/en,
AT-521337-A2,Thermonuclear heat device ,Volodymyr Petrovych Schulha,Volodymyr Petrovych Schulha,2018-06-12,2019-05-27,2019-12-15,,https://patents.google.com/patent/AT521337A2/en,
CN-112002439-A,Magnetic confinement annular return tube and straight fusion tube ,李再光,李再光,2019-05-27,2019-05-27,2020-11-27,,https://patents.google.com/patent/CN112002439A/en,https://patentimages.storage.googleapis.com/05/dc/54/09c19b240c5a8d/HSA0000183648320000011.png
WO-2019238458-A1,Apparatus for producing a filamented auxiliary discharge for an apparatus for producing x-radiation and particle radiation and also for a fusion reactor with the apparatus for producing x-radiation and particle radiation and method for producing x-radiation and particle radiation ,Paul Höss Kg,Paul HÖSS,2018-06-14,2019-06-03,2019-12-19,,https://patents.google.com/patent/WO2019238458A1/en,
CN-112840746-A,Apparatus for generating a filament-like auxiliary discharge for an apparatus for generating X-rays and particle rays and for a fusion reactor with an apparatus for generating X-rays and particle rays and method for generating X-rays and particle rays ,保罗霍斯两合公司,P·霍斯,2018-06-14,2019-06-03,2021-05-25,,https://patents.google.com/patent/CN112840746A/en,https://patentimages.storage.googleapis.com/f0/ab/2c/4c8cceaab28473/735165.png
US-2021259088-A1,Apparatus for producing a filamented auxiliary discharge for an apparatus for producing x-radiation and particle radiation and also for a fusion reactor with the apparatus for producing x-radiation and particle radiation and method for producing x-radiation and particle radiation ,Paul Höss Kg,Paul Höß,2018-06-14,2019-06-03,2021-08-19,,https://patents.google.com/patent/US20210259088A1/en,https://patentimages.storage.googleapis.com/22/0a/16/34479eb7c96575/US20210259088A1-20210819-D00000.png
KR-20210010637-A,"A device for generating a filamentary auxiliary discharge for a fusion reactor having a device for generating X-radiation and particle radiation and also a device for generating X-radiation and particle radiation, and for generating X-radiation and particle radiation Way for ",폴 회스 카게,폴 회스,2018-06-14,2019-06-03,2021-01-27,,https://patents.google.com/patent/KR20210010637A/en,https://patentimages.storage.googleapis.com/29/61/d1/2f8782f33366ee/pct00001.png
BR-112020024632-B1,"DEVICE FOR GENERATION OF A FILATED AUXILIARY DISCHARGE FOR A DEVICE FOR GENERATION OF X-RAY IRRADIATION AND PARTICLE IRRADIATION, AS WELL AS FOR A FUSION REACTOR WITH THE DEVICE FOR GENERATION OF X-RAY IRRADIATION AND PARTICLE IRRADIATION AND METHOD FOR GENERATION OF X-RAY IRRADIATION AND PARTICLE IRRADIATION ",Paul Hoss Kg,Paul Hoss,2018-06-14,2019-06-03,2023-03-14,,https://patents.google.com/patent/BR112020024632B1/en,https://patentimages.storage.googleapis.com/40/e7/05/b85877a5fb43ff/img0001.png
EA-202190038-A1,"A DEVICE FOR GENERATING A FILAMENTED AUXILIARY DISCHARGE FOR A DEVICE FOR GENERATING X-RAY AND CORPUSCULAR RADIATION, AND ALSO FOR A THERMONUCLEAR REACTOR WITH A DEVICE FOR GENERATING X-RAY AND CORPUSCULAR RADIATION ",Пауль Хёсс Кг,Пауль Хёсс,2018-06-14,2019-06-03,2021-02-05,,https://patents.google.com/patent/EA202190038A1/en,
BR-112020024632-A2,"device for generating a filamentary auxiliary discharge for a device for the generation of x-ray irradiation and particle irradiation, as well as for a fusion reactor with the device for the generation of x-ray irradiation and particle irradiation and method for the generation of x-ray irradiation and particle irradiation ",Paul Höss Kg,Paul Höß,2018-06-14,2019-06-03,2021-03-02,,https://patents.google.com/patent/BR112020024632A2/en,
KR-102341290-B1,"an apparatus for generating a filamentous auxiliary discharge for a fusion reactor having an apparatus for producing X-radiation and particle radiation and also an apparatus for producing X-radiation and particle radiation, and for generating X-radiation and particle radiation way for ",폴 회스 카게,폴 회스,2018-06-14,2019-06-03,2021-12-17,2021-12-17,https://patents.google.com/patent/KR102341290B1/en,https://patentimages.storage.googleapis.com/8f/8d/3a/ca493b77d7fd26/112021005099099-pct00001.png
US-11758638-B2,Apparatus for producing a filamented auxiliary discharge for an apparatus for producing x-radiation and particle radiation and also for a fusion reactor with the apparatus for producing x-radiation and particle radiation and method for producing x-radiation and particle radiation ,Paul Hoss Kg,Paul Höß,2018-06-14,2019-06-03,2023-09-12,2023-09-12,https://patents.google.com/patent/US11758638B2/en,https://patentimages.storage.googleapis.com/14/9f/b0/4aa987e373609e/US11758638-20230912-D00000.png
EP-3808160-A1,Apparatus for producing a filamented auxiliary discharge for an apparatus for producing x-radiation and particle radiation and also for a fusion reactor with the apparatus for producing x-radiation and particle radiation and method for producing x-radiation and particle radiation ,Paul Höss KG,Paul HÖSS,2018-06-14,2019-06-03,2021-04-21,,https://patents.google.com/patent/EP3808160A1/en,
CN-110197782-A,A kind of dot matrix configuration electronics drift tube ,中国工程物理研究院激光聚变研究中心,"曹柱荣, 袁铮, 王强强, 王峰, 杨家敏, 黎航, 陈韬, 邓博, 邓克立, 黎宇坤, 江少恩, 丁永坤",2019-06-05,2019-06-05,2019-09-03,,https://patents.google.com/patent/CN110197782A/en,
CN-110055540-B,"Method for preparing micro-nano structure on surface of tungsten material, tungsten material with micro-nano structure on surface and application of tungsten material ",中国科学院电工研究所,"马玉田, 刘俊标, 韩立",2019-06-10,2019-06-10,2021-05-04,2021-05-04,https://patents.google.com/patent/CN110055540B/en,https://patentimages.storage.googleapis.com/f0/37/84/7ab6e179e138fa/HDA0002088308420000011.png
CN-110148478-B,Fusion reactor solid-state water-cooled cladding tritium production breeder-neutron multiplier ,中国科学院合肥物质科学研究院,"黄凯, 刘松林, 戚强, 祝庆军, 陈磊, 马学斌",2019-06-10,2019-06-10,2021-01-01,2021-01-01,https://patents.google.com/patent/CN110148478B/en,https://patentimages.storage.googleapis.com/8c/59/d8/fb715efdd99e47/HDA0002089287540000011.png
CN-110148478-A,A kind of fusion reactor solid-state water cooling covering production tritium multiplication agent-neutron multiplication agent ,中国科学院合肥物质科学研究院,"黄凯, 刘松林, 戚强, 祝庆军, 陈磊, 马学斌",2019-06-10,2019-06-10,2019-08-20,,https://patents.google.com/patent/CN110148478A/en,
CN-110055540-A,The method and surface of micro-nano structure tungsten material and its application with micro-nano structure are prepared in tungsten material surface ,中国科学院电工研究所,"马玉田, 刘俊标, 韩立",2019-06-10,2019-06-10,2019-07-26,,https://patents.google.com/patent/CN110055540A/en,
ES-2727006-A1,"NUCLEAR FUSION REACTOR FOR MAGNETICALLY CONFINED REACTIONS (Machine-translation by Google Translate, not legally binding) ",Univ Madrid Politecnica,"Penalosa José María Martinez-Val, Eliezer Shalom",2019-06-11,2019-06-11,2019-10-11,,https://patents.google.com/patent/ES2727006A1/en,
ES-2727006-B2,NUCLEAR FUSION REACTOR BY AVALANCHE OF MAGNETICALLY CONFINED REACTIONS ,Univ Madrid Politecnica,"Penalosa José María Martinez-Val, Eliezer Shalom",2019-06-11,2019-06-11,2020-09-22,2020-09-22,https://patents.google.com/patent/ES2727006B2/en,
US-10811145-B2,Plasma diagnosis system using multiple-path Thomson scattering ,Industry-University Cooperation Foundation Sogang University,"Kyu Man CHO, Seung Hyun Yoon, Wha-Keun AHN, June Gyu Park",2016-01-08,2019-06-17,2020-10-20,2020-10-20,https://patents.google.com/patent/US10811145B2/en,https://patentimages.storage.googleapis.com/d6/62/18/2b313d6a7a1ee5/US10811145-20201020-D00000.png
US-2019304611-A1,Plasma diagnosis system using multiple-path thomson scattering ,Industry-University Cooperation Foundation Sogang University,"Kyu Man CHO, Seung Hyun Yoon, Wha-Keun AHN, June Gyu Park",2016-01-08,2019-06-17,2019-10-03,,https://patents.google.com/patent/US20190304611A1/en,https://patentimages.storage.googleapis.com/0b/63/3e/98ce9382fd6c27/US20190304611A1-20191003-D00000.png
US-11783953-B2,Cryogenic radiation enhancement of superconductors ,Massachusetts Institute Of Technology,"Brandon Nils SORBOM, Zachary HARTWIG, Dennis G. WHYTE",2018-10-02,2019-06-18,2023-10-10,2023-10-10,https://patents.google.com/patent/US11783953B2/en,https://patentimages.storage.googleapis.com/b7/37/91/616efb5b82d14b/US11783953-20231010-D00000.png
US-2020350083-A1,Cryogenic Radiation Enhancement Of Superconductors ,Massachusetts Institute Of Technology,"Brandon Nils SORBOM, Zachary HARTWIG, Dennis G. WHYTE",2018-10-02,2019-06-18,2020-11-05,,https://patents.google.com/patent/US20200350083A1/en,https://patentimages.storage.googleapis.com/b2/0e/91/bee69e2c882c4f/US20200350083A1-20201105-D00000.png
GB-201908783-D0,Metal sealing ring and method of forming a metal-to-metal seal ,Tokamak Energy Ltd,,2019-06-19,2019-06-19,2019-07-31,,https://patents.google.com/patent/GB201908783D0/en,
KR-20210024149-A,Double knurled liquid metal diverter ,토카막 에너지 리미티드,"피터 벅스턴, 다니엘 이글레시아스 아이바네즈",2018-06-27,2019-06-21,2021-03-04,,https://patents.google.com/patent/KR20210024149A/en,https://patentimages.storage.googleapis.com/54/21/3d/e9c2bc0765a0ad/pct00001.png
CN-112368783-A,Double-zero liquid metal divertor ,托卡马克能量有限公司,"彼得·巴克斯顿, 丹尼尔·伊格莱西亚斯·伊巴涅斯",2018-06-27,2019-06-21,2021-02-12,,https://patents.google.com/patent/CN112368783A/en,https://patentimages.storage.googleapis.com/f1/ab/c4/8476b5bfb74faf/HDA0002860712390000011.png
EP-3815111-B1,Double null liquid metal divertors ,Tokamak Energy Ltd,"Peter Buxton, Daniel Iglesias IBANEZ",2018-06-27,2019-06-21,2023-01-25,2023-01-25,https://patents.google.com/patent/EP3815111B1/en,https://patentimages.storage.googleapis.com/75/85/84/507f7b8ce96389/imgf0001.png
WO-2020002888-A1,Double null liquid metal divertors ,Tokamak Energy Ltd,"Peter Buxton, Daniel Iglesias IBANEZ",2018-06-27,2019-06-21,2020-01-02,,https://patents.google.com/patent/WO2020002888A1/en,
US-2021265068-A1,Double null liquid metal diverters ,Tokamak Energy Ltd,"Peter Buxton, Daniel Ibanez",2018-06-27,2019-06-21,2021-08-26,,https://patents.google.com/patent/US20210265068A1/en,https://patentimages.storage.googleapis.com/a9/38/31/ae952ff00ead2d/US20210265068A1-20210826-D00000.png
US-11398314-B2,Double null liquid metal diverters ,Tokamak Energy Ltd.,"Peter Buxton, Daniel Ibanez",2018-06-27,2019-06-21,2022-07-26,2022-07-26,https://patents.google.com/patent/US11398314B2/en,https://patentimages.storage.googleapis.com/dd/99/78/08f73b1a3f5139/US11398314-20220726-D00000.png
JP-7333798-B2,tokamak plasma vessel ,トカマク エナジー リミテッド,"ピーター バクストン、, ダニエル イグレシアス イバニェス、",2018-06-27,2019-06-21,2023-08-25,2023-08-25,https://patents.google.com/patent/JP7333798B2/en,https://patentimages.storage.googleapis.com/61/5e/0b/39300a93ccde8c/0007333798000001.png
EP-3815111-A1,Double null liquid metal divertors ,Tokamak Energy Ltd,"Peter Buxton, Daniel Iglesias IBANEZ",2018-06-27,2019-06-21,2021-05-05,,https://patents.google.com/patent/EP3815111A1/en,
CA-3104667-A1,Double null liquid metal divertors ,"Tokamak Energy Ltd, Peter Buxton, Daniel Iglesias IBANEZ","Peter Buxton, Daniel Iglesias IBANEZ",2018-06-27,2019-06-21,2020-01-02,,https://patents.google.com/patent/CA3104667A1/en,
AU-2019295360-A1,Double null liquid metal divertors ,Tokamak Energy Ltd,"Peter Buxton, Daniel Iglesias IBANEZ",2018-06-27,2019-06-21,2021-01-14,,https://patents.google.com/patent/AU2019295360A1/en,
JP-2021529316-A,Double null liquid metal divertor ,トカマク エナジー リミテッド,"ピーター バクストン、, ダニエル イグレシアス イバニェス、",2018-06-27,2019-06-21,2021-10-28,,https://patents.google.com/patent/JP2021529316A/en,https://patentimages.storage.googleapis.com/b8/9d/6d/a2bcf46b4892a3/2021529316-3.png
EP-4167250-A1,Double null liquid metal divertors ,Tokamak Energy Ltd,"Peter Buxton, Daniel Iglesias IBANEZ",2018-06-27,2019-06-21,2023-04-19,,https://patents.google.com/patent/EP4167250A1/en,https://patentimages.storage.googleapis.com/b2/78/2f/0b650a753645cf/imgf0001.png
US-2019387607-A1,Photon neutralizers for neutral beam injectors ,"Tae Technologies, Inc.","Alexander V. Burdakov, Alexandr A. Ivanov, Sergey S. Popov",2014-11-19,2019-06-26,2019-12-19,,https://patents.google.com/patent/US20190387607A1/en,https://patentimages.storage.googleapis.com/f1/e3/59/6fe2377b70667d/US20190387607A1-20191219-D00000.png
US-10849216-B2,Photon neutralizers for neutral beam injectors ,"Tae Technologies, Inc.","Alexander V. Burdakov, Alexandr A. Ivanov, Sergey S. Popov",2014-11-19,2019-06-26,2020-11-24,2020-11-24,https://patents.google.com/patent/US10849216B2/en,https://patentimages.storage.googleapis.com/07/81/b9/3e1cc34a45be0b/US10849216-20201124-D00000.png
US-11437152-B1,Diode assembly and method of forming a diode assembly for pulsed fusion events ,"Consolidated Nuclear Security, LLC","Sam W. Brown, Michael R. Phillips, William T. Rogerson, Jr., Blake F. Scott",2019-06-27,2019-06-27,2022-09-06,2022-09-06,https://patents.google.com/patent/US11437152B1/en,https://patentimages.storage.googleapis.com/48/e9/ab/4959525282d5bc/US11437152-20220906-D00000.png
CN-112147422-A,Tokamak density fluctuation and electromagnetic field fluctuation correlation measuring device ,核工业西南物理研究院,"钟武律, 石中兵, 杨曾辰, 梁桉树, 闻杰, 段旭如",2019-06-28,2019-06-28,2020-12-29,,https://patents.google.com/patent/CN112147422A/en,https://patentimages.storage.googleapis.com/cb/c8/80/83aab2f27ce158/HDA0002111674090000011.png
CN-112151196-A,Gas target neutralizer with triangular prism reflective array ,核工业西南物理研究院,"杨宪福, 魏会领, 曹建勇",2019-06-28,2019-06-28,2020-12-29,,https://patents.google.com/patent/CN112151196A/en,https://patentimages.storage.googleapis.com/d0/5b/d1/27ebc0b6012ea9/HDA0002111530370000011.png
KR-102055286-B1,Rf antenna field reversed configuration using e×b force and inverted field reversed configuration generating apparatus using the same ,한국기초과학지원연구원,"이기용, 장수욱",2019-07-08,2019-07-08,2019-12-12,2019-12-12,https://patents.google.com/patent/KR102055286B1/en,https://patentimages.storage.googleapis.com/25/1c/c8/38adb00870fdf1/112019069737512-pat00001.png
US-2021014957-A1,Shielding Structures in Plasma Environment ,Lockheed Martin Corporation,"Jonathon Robert Heinrich, Thomas John McGuire, Gabriel Ivan Font, Michael Lane Garrett",2019-07-11,2019-07-11,2021-01-14,,https://patents.google.com/patent/US20210014957A1/en,https://patentimages.storage.googleapis.com/fb/b6/1d/49a0a6bbfb389c/US20210014957A1-20210114-D00000.png
US-11672074-B2,Shielding structures in plasma environment ,Lockheed Martin Corporation,"Jonathon Robert Heinrich, Thomas John McGuire, Gabriel Ivan Font, Michael Lane Garrett",2019-07-11,2019-07-11,2023-06-06,2023-06-06,https://patents.google.com/patent/US11672074B2/en,https://patentimages.storage.googleapis.com/84/e0/3a/53cb230309d5b8/US11672074-20230606-D00000.png
CN-112242202-A,Connection structure for fusion reactor plasma-oriented part ,核工业西南物理研究院,"吴晶, 谌继明, 王平怀",2019-07-16,2019-07-16,2021-01-19,,https://patents.google.com/patent/CN112242202A/en,https://patentimages.storage.googleapis.com/a5/c5/cf/d6c2491fc378c8/HDA0002131434640000011.png
US-11165216-B2,Arrangement of expanding optical flows for efficient laser extraction ,Innoven Energy Llc,"Robert O. Hunter, Jr., Adlai H. Smith",2018-07-19,2019-07-17,2021-11-02,2021-11-02,https://patents.google.com/patent/US11165216B2/en,https://patentimages.storage.googleapis.com/4f/68/c5/a4c06c80ed1cbf/US11165216-20211102-D00000.png
US-2020028313-A1,Arrangement of Expanding Optical Flows for Efficient Laser Extraction ,Innoven Energy Llc,"Robert O. Hunter, Jr., Adlai H. Smith",2018-07-19,2019-07-17,2020-01-23,,https://patents.google.com/patent/US20200028313A1/en,https://patentimages.storage.googleapis.com/9b/10/e9/d56efd2a206923/US20200028313A1-20200123-D00000.png
US-10803996-B2,Plasma diagnosis system using multiple-reciprocating-pass Thompson scattering ,Industry-University Cooperation Foundation Sogang University,"Kyu Man CHO, June Gyu Park, Seung Hyun Yoon, Wha-Keun AHN",2016-01-08,2019-07-23,2020-10-13,2020-10-13,https://patents.google.com/patent/US10803996B2/en,https://patentimages.storage.googleapis.com/48/96/8f/47133f2591e9fb/US10803996-20201013-D00000.png
US-2019378625-A1,Plasma diagnosis system using multiple-reciprocating-pass thompson scattering ,Industry-University Cooperation Foundation Sogang University,"Kyu Man CHO, June Gyu Park, Seung Hyun Yoon, Wha-Keun AHN",2016-01-08,2019-07-23,2019-12-12,,https://patents.google.com/patent/US20190378625A1/en,https://patentimages.storage.googleapis.com/28/13/53/b5f65b12a8d73b/US20190378625A1-20191212-D00000.png
US-10969345-B2,Mercury-in-pipe assessment tool and method of using the same ,"Process Hg Group Holdings, Llc","James H. Vickery, JR., Patrick L. Laine, Daniel Dietrich, Lynn Essman, Gary M. Kane",2016-07-07,2019-07-25,2021-04-06,2021-04-06,https://patents.google.com/patent/US10969345B2/en,https://patentimages.storage.googleapis.com/c5/d4/89/f791a0749e963e/US10969345-20210406-D00000.png
US-2019369032-A1,Mercury-in-pipe assessment tool and method of using the same ,Process Mercury Group LLC,"James H. Vickery, Patrick L. Laine, Daniel Dietrich, Lynn Essman, Gary M. Kane",2016-07-07,2019-07-25,2019-12-05,,https://patents.google.com/patent/US20190369032A1/en,https://patentimages.storage.googleapis.com/ce/3d/e5/50c2c2dc0f05df/US20190369032A1-20191205-D00000.png
CN-112309589-A,Fuel supplement equipment for magnetic confinement fusion device ,核工业西南物理研究院,"冯北滨, 陈程远, 钟武律",2019-07-26,2019-07-26,2021-02-02,,https://patents.google.com/patent/CN112309589A/en,https://patentimages.storage.googleapis.com/ee/dc/ca/9c64a5051d3ee1/HDA0002144629630000011.png
CN-110428912-A,Plasma facing material and preparation method thereof containing diamond ,太原理工大学,"于盛旺, 郑可, 高洁, 黑鸿君, 马永, 周兵, 耿乐琪, 吴玉程, 曹岩, 公彦鹏",2019-08-02,2019-08-02,2019-11-08,,https://patents.google.com/patent/CN110428912A/en,
CN-110428912-B,First wall material containing diamond and preparation method thereof ,太原理工大学,"于盛旺, 郑可, 高洁, 黑鸿君, 马永, 周兵, 耿乐琪, 吴玉程, 曹岩, 公彦鹏",2019-08-02,2019-08-02,2020-11-03,2020-11-03,https://patents.google.com/patent/CN110428912B/en,https://patentimages.storage.googleapis.com/36/8b/90/de22da18482344/190802152852.png
US-2020041685-A1,System and method for fissionable material detection with a short pulse neutron source ,"Lawrence Livermore National Security, Llc","Yuri PODPALY, James M. Hall, Alexander Peter POVILUS, Andrea Schmidt, Dustin YANG",2018-08-06,2019-08-06,2020-02-06,,https://patents.google.com/patent/US20200041685A1/en,https://patentimages.storage.googleapis.com/8e/33/5e/17106704a8afe9/US20200041685A1-20200206-D00000.png
US-11867866-B2,System and method for fissionable material detection with a short pulse neutron source ,"Lawrence Livermore National Security, Llc","Yuri PODPALY, James M. Hall, Alexander Peter POVILUS, Andrea Schmidt, Dustin YANG",2018-08-06,2019-08-06,2024-01-09,2024-01-09,https://patents.google.com/patent/US11867866B2/en,https://patentimages.storage.googleapis.com/c1/3d/be/84bbb3fe3be3e8/US11867866-20240109-D00000.png
CN-110618321-B,Nonlinear signal filtering method and system and Jia-La-Ji-Li device ,哈尔滨工业大学,"佟为明, 杜丽萍, 金显吉, 孙福才, 李中伟, 黄阳, 李凤阁",2019-08-07,2019-08-07,2022-01-04,2022-01-04,https://patents.google.com/patent/CN110618321B/en,https://patentimages.storage.googleapis.com/08/69/4a/59ca221e04ff2d/HDA0002158378850000011.png
CN-110618321-A,Nonlinear signal filtering method and system and Jia-La-Ji-Li device ,哈尔滨工业大学,"佟为明, 杜丽萍, 金显吉, 孙福才, 李中伟, 黄阳, 李凤阁",2019-08-07,2019-08-07,2019-12-27,,https://patents.google.com/patent/CN110618321A/en,
US-2020045803-A1,Systems and methods for forming and maintaining a high performance frc ,"Tae Technologies, Inc.","Michl W. Binderbauer, Eusebio Garate, Sergei Putvinski, Hiroshi Gota",2014-10-30,2019-08-12,2020-02-06,,https://patents.google.com/patent/US20200045803A1/en,https://patentimages.storage.googleapis.com/ba/9b/79/22433b5755d2c7/US20200045803A1-20200206-D00000.png
US-10910149-B2,Systems and methods for reducing undesired eddy currents ,"Tae Technologies, Inc.",Nikolaus Rath,2015-05-12,2019-08-12,2021-02-02,2021-02-02,https://patents.google.com/patent/US10910149B2/en,https://patentimages.storage.googleapis.com/4d/67/40/0e5512f4302f18/US10910149-20210202-D00000.png
US-2020161044-A1,Systems and methods for reducing undesired eddy currents ,"Tae Technologies, Inc.",Nikolaus Rath,2015-05-12,2019-08-12,2020-05-21,,https://patents.google.com/patent/US20200161044A1/en,https://patentimages.storage.googleapis.com/f1/56/f6/b6da8c79c37aef/US20200161044A1-20200521-D00000.png
US-10743398-B2,Systems and methods for forming and maintaining a high performance FRC ,"Tae Technologies, Inc.","Michl W. Binderbauer, Eusebio Garate, Sergei Putvinski, Hiroshi Gota",2014-10-30,2019-08-12,2020-08-11,2020-08-11,https://patents.google.com/patent/US10743398B2/en,https://patentimages.storage.googleapis.com/b3/fe/b2/07d962450c0598/US10743398-20200811-D00000.png
CN-110379524-B,Z pinch driven fusion ignition target and fusion energy target load and conveying system ,中国工程物理研究院流体物理研究所,"刘盼, 邓建军, 彭先觉, 曾中明",2019-08-15,2019-08-15,2024-02-09,2024-02-09,https://patents.google.com/patent/CN110379524B/en,
CN-110379524-A,Z constriction drives fusion igniting target and fusion energy resource target loads and transportation system ,中国工程物理研究院流体物理研究所,"刘盼, 邓建军, 彭先觉, 曾中明",2019-08-15,2019-08-15,2019-10-25,,https://patents.google.com/patent/CN110379524A/en,
IL-268802-A,Plasma confinement system and methods for use ,"Univ Washington, Uri Shumlak, Brian A Nelson, Raymond Golingo","Uri Shumlak, Brian A Nelson, Raymond Golingo",2017-02-23,2019-08-20,2019-10-31,,https://patents.google.com/patent/IL268802A/en,
CN-112420220-A,Double-bypass connecting structure for fusion device charging valve box and composite pipeline interlayer ,核工业西南物理研究院,"夏志伟, 李波, 潘宇东, 李伟, 黄向玫, 江涛",2019-08-22,2019-08-22,2021-02-26,,https://patents.google.com/patent/CN112420220A/en,https://patentimages.storage.googleapis.com/89/fc/91/56b0394bb5332c/HDA0002176252060000011.png
JP-6738109-B2,Systems and methods for forming and maintaining high performance FRCs ,"ザ リージェンツ オブ ザ ユニバーシティ オブ カリフォルニア, ザ  リージェンツ  オブ  ザ  ユニバーシティ  オブ  カリフォルニア","ツゼウスキ ミッシェル, ツゼウスキ ミッシェル, ビンダーバウアー ミッチェル, ビンダーバウアー ミッチェル, バーンズ ダン, バーンズ ダン, ガレイト ユーセビオ, ガレイト ユーセビオ, グオ ホウヤン, グオ ホウヤン, プトビンスキ セルゲイ, プトビンスキ セルゲイ, スミルノブ アーテム, スミルノブ アーテム",2011-11-14,2019-08-23,2020-08-12,2020-08-12,https://patents.google.com/patent/JP6738109B2/en,https://patentimages.storage.googleapis.com/9b/71/6a/c9813e64cf1558/0006738109-15.png
CN-110553596-B,Comprehensive monitoring and diagnosis system applied to internal components of fusion reactor device ,中国科学院合肥物质科学研究院,"罗广南, 王兴立, 陈镇, 王万景, 李强, 谢春意, 王纪超, 高庆然",2019-08-23,2019-08-23,2021-06-29,2021-06-29,https://patents.google.com/patent/CN110553596B/en,https://patentimages.storage.googleapis.com/a1/c1/7e/7644fdcff867fb/HDA0002176807460000011.png
CN-110553596-A,comprehensive monitoring and diagnosis system applied to internal components of fusion reactor device ,中国科学院合肥物质科学研究院,"罗广南, 王兴立, 陈镇, 王万景, 李强, 谢春意, 王纪超, 高庆然",2019-08-23,2019-08-23,2019-12-10,,https://patents.google.com/patent/CN110553596A/en,
JP-2019215370-A,System and method for forming and maintaining high performance frc ,"ザ リージェンツ オブ ザ ユニバーシティ オブ カリフォルニア, Regents Of The Univ Of California, ザ  リージェンツ  オブ  ザ  ユニバーシティ  オブ  カリフォルニア","ツゼウスキ ミッシェル, Tuszewski Michel, ツゼウスキ ミッシェル, ミッチェルビンダーバウアー, Binderbauer Michl, ビンダーバウアー ミッチェル, バーンズ ダン, Barnes Dan, バーンズ ダン, ガレイト ユーセビオ, Garate Eusebio, ガレイト ユーセビオ, グオ ホウヤン, Houyang Guo, グオ ホウヤン, プトビンスキ セルゲイ, Putvinski Sergei, プトビンスキ セルゲイ, スミルノブ アーテム, Smirnov Artem, スミルノブ アーテム",2011-11-14,2019-08-23,2019-12-19,,https://patents.google.com/patent/JP2019215370A/en,https://patentimages.storage.googleapis.com/7c/b3/dc/a7675f8c848d7a/2019215370-15.png
US-2020075179-A1,Systems and methods for forming and maintaining a high performance frc ,"Tae Technologies, Inc.","Michel Tuszewski, Michl W. Binderbauer, Sergei Putvinski, Artem N. Smirnov",2013-09-24,2019-08-26,2020-03-05,,https://patents.google.com/patent/US20200075179A1/en,https://patentimages.storage.googleapis.com/a9/bf/cb/9c6cbf26b41364/US20200075179A1-20200305-D00000.png
US-10790064-B2,Systems and methods for forming and maintaining a high performance FRC ,"Tae Technologies, Inc.","Michel Tuszewski, Michl W. Binderbauer, Sergei Putvinski, Artem N. Smirnov",2013-09-24,2019-08-26,2020-09-29,2020-09-29,https://patents.google.com/patent/US10790064B2/en,https://patentimages.storage.googleapis.com/87/58/6a/ee4563e34faa6c/US10790064-20200929-D00000.png
KR-20210025445-A,"System and methods for nuclear fusion using plasma, laser beams and bullets ",전홍석,전홍석,2019-08-27,2019-08-27,2021-03-09,,https://patents.google.com/patent/KR20210025445A/en,https://patentimages.storage.googleapis.com/98/5d/32/ef6a792e56ca6c/pat00002.png
