search URL:,https://patents.google.com/?q=%28G21B+NOT+G21B3%252f00%29&before=priority:19991231&after=priority:19800101&clustered=true&dups=language&sort=old&oq=%28G21B+NOT+G21B3%252f00%29+before:priority:19991231+after:priority:19800101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
FR-2733975-B1,"CERAMIC BASED ON LITHIUM ZIRCONATE SUBSTITUTED BY COPPER, USED AS A TRITIGENIC MATERIAL ",Commissariat Energie Atomique,"Francis Abraham, Pierre Blouet, Jean-Claude Boivin, Marcel Boncoeur, Bernard Rasneur, Nicole Roux",1995-05-11,1995-05-11,1997-06-06,1997-06-06,https://patents.google.com/patent/FR2733975B1/en,
FR-2733975-A1,"CERAMIC BASED ON COPPER-SUBSTITUTED LITHIUM ZIRCONATE, USEFUL AS TRITIGEN MATERIAL ",Commissariat Energie Atomique,"Francis Abraham, Pierre Blouet, Jean-Claude Boivin, Marcel Boncoeur, Bernard Rasneur, Nicole Roux",1995-05-11,1995-05-11,1996-11-15,,https://patents.google.com/patent/FR2733975A1/en,
GB-9509982-D0,Shock wave fusion reactor ,Browne Peter F,Peter Finlay Browne,1995-05-17,1995-05-17,1995-08-02,,https://patents.google.com/patent/GB9509982D0/en,
JP-H08319946-A,Evacuation system for nuclear fusion device ,"Japan Atom Energy Res Inst, 日本原子力研究所, Osaka Shinku Kiki Seisakusho:Kk, 株式会社大阪真空機器製作所","Seiji Hiroki, 成治 廣木, Tetsuya Abe, 哲也 阿部, Yoshio Murakami, 義夫 村上, Junichi Nakamura, 順一 中村, Masashi Iguchi, 昌司 井口",1995-05-24,1995-05-24,1996-12-03,,https://patents.google.com/patent/JPH08319946A/en,
JP-3699159-B2,Vacuum pumping system for fusion equipment ,"日本原子力研究所, 株式会社大阪真空機器製作所","成治 廣木, 哲也 阿部, 義夫 村上, 順一 中村, 昌司 井口",1995-05-24,1995-05-24,2005-09-28,2005-09-28,https://patents.google.com/patent/JP3699159B2/en,https://patentimages.storage.googleapis.com/fe/7a/d6/4400a33bb6d29f/0003699159-2.png
US-5586152-A,"Carbon fiber-reinforced carbon composite materials, processes for their production, and first walls of nuclear fusion reactors employing them ","Mitsubishi Jukogyo Kabushiki Kaisha, Mitsubishi Chemical Corporation","Kimihiro Ioki, Kohei Okuyama, Kazuo Niwa, Hitoshi Seki",1988-04-28,1995-05-25,1996-12-17,1996-12-17,https://patents.google.com/patent/US5586152A/en,https://patentimages.storage.googleapis.com/ba/d8/83/011f6df0926c42/US5586152-drawings-page-2.png
US-5604776-A,"Method for making a sealed passage in a refractory composite part with a plastically deformable metal lining which seals passage walls, and application of the production of a refractory composite structure cooled by fluid circulation ",Societe Europeenne De Propulsion,"Ludovic Filipuzzi, Philippe Huet",1991-12-31,1995-06-06,1997-02-18,1997-02-18,https://patents.google.com/patent/US5604776A/en,https://patentimages.storage.googleapis.com/ec/4d/33/cbdf3f14ac44a4/US5604776-drawings-page-2.png
US-2002057754-A1,Fuel pellets for thermonuclear reactions ,"John E. Stauffer, John C. Stauffer","John E. Stauffer, John C. Stauffer",1984-08-09,1995-06-29,2002-05-16,,https://patents.google.com/patent/US20020057754A1/en,https://patentimages.storage.googleapis.com/4d/23/df/1c482bca0cc9f7/US20020057754A1-drawings-page-2.png
DE-69523929-T2,FUEL TABLETS FOR THERMONUCLEAR REACTIONS and process for their manufacture ,"John E Stauffer, Christian J Stauffer","John E Stauffer, Christian J Stauffer",1993-08-16,1995-06-29,2002-04-11,2002-04-11,https://patents.google.com/patent/DE69523929T2/en,
EP-0776523-B1,FUEL PELLETS FOR THERMONUCLEAR REACTIONS and process for making such pellets ,"John E. Stauffer, Christian J. Stauffer","John E. Stauffer, Christian J. Stauffer",1993-08-16,1995-06-29,2001-11-14,2001-11-14,https://patents.google.com/patent/EP0776523B1/en,https://patentimages.storage.googleapis.com/01/3b/70/77f53a580b6ce1/00280001.png
EP-0776523-A4,Fuel pellets for thermonuclear reactions ,"John E Stauffer, Christian J Stauffer","John E Stauffer, Christian J Stauffer",1993-08-16,1995-06-29,1997-09-03,,https://patents.google.com/patent/EP0776523A4/en,
WO-9701848-A1,Fuel pellets for thermonuclear reactions ,"Stauffer John E, Stauffer Christian J","John E. Stauffer, Christian J. Stauffer",1993-08-16,1995-06-29,1997-01-16,,https://patents.google.com/patent/WO1997001848A1/en,
DE-69523929-D1,FUEL TABLETS FOR THERMONUCLEAR REACTIONS and process for their manufacture ,"John E Stauffer, Christian J Stauffer","John E Stauffer, Christian J Stauffer",1993-08-16,1995-06-29,2001-12-20,2001-12-20,https://patents.google.com/patent/DE69523929D1/en,
AU-3358995-A,Fuel pellets for thermonuclear reactions ,"Christian J. Stauffer, John E. Stauffer","Christian J. Stauffer, John E. Stauffer",1993-08-16,1995-06-29,1997-01-30,,https://patents.google.com/patent/AU3358995A/en,
EP-0776523-A1,Fuel pellets for thermonuclear reactions ,"John E. Stauffer, Christian J. Stauffer","John E. Stauffer, Christian J. Stauffer",1993-08-16,1995-06-29,1997-06-04,,https://patents.google.com/patent/EP0776523A1/en,
US-5675304-A,Magnet structure and method of operation ,Raytheon Engineers & Constructors,Alexsandr V. Georgiyevskiy,1995-07-26,1995-07-26,1997-10-07,1997-10-07,https://patents.google.com/patent/US5675304A/en,https://patentimages.storage.googleapis.com/a9/26/c7/6f2b4b5b191264/US5675304-drawings-page-2.png
US-5606588-A,Method and apparatus for generating laser plasma x-rays ,The Regents Of The University Of Michigan,"Donald Umstadter, Jonathan Workman, Anatoly Maksimchuk, Xinbing Liu",1995-07-28,1995-07-28,1997-02-25,1997-02-25,https://patents.google.com/patent/US5606588A/en,https://patentimages.storage.googleapis.com/d9/5e/43/18a0d37a322358/US5606588-drawings-page-2.png
JP-2796609-B2,Laser thermal plasma method ,科学技術庁金属材料技術研究所長,"進 塚本, 義一 浅井, 和雄 平岡, 宏定 入江",1995-09-04,1995-09-04,1998-09-10,1998-09-10,https://patents.google.com/patent/JP2796609B2/en,
JP-H0973997-A,Laser heated plasma ,"Natl Res Inst For Metals, 科学技術庁金属材料技術研究所長","Susumu Tsukamoto, 進 塚本, Giichi Asai, 義一 浅井, Kazuo Hiraoka, 和雄 平岡, Hirosada Irie, 宏定 入江",1995-09-04,1995-09-04,1997-03-18,,https://patents.google.com/patent/JPH0973997A/en,
US-2004213368-A1,Fusion reactor that produces net power from the p-b11 reaction ,"Norman Rostoker, Monkhorst Hendrik J","Norman Rostoker, Hendrik J. Monkhorst",1995-09-11,1995-09-11,2004-10-28,,https://patents.google.com/patent/US20040213368A1/en,https://patentimages.storage.googleapis.com/07/37/e5/f0a1a99e3fd2ff/US20040213368A1-drawings-page-2.png
EP-0730279-A1,"Method and apparatus for non-catalytic oxidation of tritium, and system for removing tritium ","Kuniaki Watanabe, Masao Matsuyama, Kiyoshi Hasegawa, Kabushiki Kaisha Ishimori Seisakusho","Kuniaki Watanabe, Masao Matsuyama, Kiyoshi Hasegawa",1995-02-28,1995-09-12,1996-09-04,,https://patents.google.com/patent/EP0730279A1/en,https://patentimages.storage.googleapis.com/82/66/15/29c5844cd83571/imgf0001.png
AU-3687895-A,Laser target for use in an apparatus for generating radiation and atomic particles ,Fom-Instituut Voor Plasmafysica Rijnhuizen,Leonid Shmaenok,1994-09-26,1995-09-26,1996-04-19,,https://patents.google.com/patent/AU3687895A/en,
WO-9610324-A1,Laser target for use in an apparatus for generating radiation and atomic particles ,Fom-Instituut Voor Plasmafysica Rijnhuizen,Leonid Shmaenok,1994-09-26,1995-09-26,1996-04-04,,https://patents.google.com/patent/WO1996010324A1/en,
FR-2740898-B1,"DEVICE CAUSING AND USING THERMONUCLEAR ""MICROFUSION"" ",Marie G R P,,1995-11-06,1995-11-06,1998-01-30,1998-01-30,https://patents.google.com/patent/FR2740898B1/en,
FR-2740898-A1,"DEVICE PROVIDING AND USING THERMONUCLAIR ""MICROFUSION"" ",Marie G R P,,1995-11-06,1995-11-06,1997-05-09,,https://patents.google.com/patent/FR2740898A1/en,
NL-1002570-C1,"Practical containment, development and exploitation of energy contained in ball lightning discharges or black holes ",Leendert Vuyk,Leendert Vuyk,1996-03-11,1996-03-11,1997-09-12,1997-09-12,https://patents.google.com/patent/NL1002570C1/en,
US-5818891-A,Electrostatic containment fusion generator ,"Rayburn; David C., Providakis; Nicholas Angelo","David C. Rayburn, Nicholas Angelo Providakis",1996-05-08,1996-05-08,1998-10-06,1998-10-06,https://patents.google.com/patent/US5818891A/en,https://patentimages.storage.googleapis.com/07/2c/05/5ee7424c59ca4e/US5818891-drawings-page-2.png
CA-2176079-A1,"Copper-substituted, lithium zirconate-based ceramic usable as a tritium producing material ","Francis Abraham, Pierre Blouet, Jean-Claude Boivin, Marcel Boncoeur, Bernard Rasneur, Nicole Roux, Commissariat A L'energie Atomique, Framatome, Compagnie Generale Des Matieres Nucleaires","Francis Abraham, Pierre Blouet, Jean-Claude Boivin, Marcel Boncoeur, Bernard Rasneur, Nicole Roux",1995-05-11,1996-05-08,1997-02-23,,https://patents.google.com/patent/CA2176079A1/en,
EP-0742181-A1,Copper-substituted lithium zirconate ceramic for tritium production ,"Commissariat A L'energie Atomique, Framatome, Compagnie Generale Des Matieres Nucleaires","Francis Abraham, Pierre Blouet, Jean-Claude Boivin, Marcel Boncoeur, Bernard Rasneur, Nicole Roux",1995-05-11,1996-05-09,1996-11-13,,https://patents.google.com/patent/EP0742181A1/en,https://patentimages.storage.googleapis.com/80/db/cd/9770d261129d9d/imgf0001.png
JP-H08310816-A,Copper substituted lithium zirconate ceramic being usable asraw material for preparation of tritium ,"Commiss Energ Atom, コミツサリア  タ  レネルジー  アトミーク, Framatome Et Cogema <Fragema>, フラマトーメ, Cie Generale Des Matieres Nucleares (Cogema), コンパニー・ジェネラル・ド・マティエール・ヌクレアール","Francis Abraham, フランシス・アブラーム, Pierre Blouet, ピエール・ブルエ, Jean-Claude Boivin, ジャン−クロード・ボアヴァン, Marcel Boncoeur, マーセル・ボンクール, Bernard Rasneur, ベルナール・ラスヌール, Nicole Roux, ニコル・ルー",1995-05-11,1996-05-09,1996-11-26,,https://patents.google.com/patent/JPH08310816A/en,
GB-2316220-A,Toward a shock-wave fusion reactor ,Browne Peter F,Peter Finlay Browne,1995-05-17,1996-05-17,1998-02-18,,https://patents.google.com/patent/GB2316220A/en,
WO-9636969-A1,Toward a shock-wave fusion reactor ,Browne Peter F,Peter Finlay Browne,1995-05-17,1996-05-17,1996-11-21,,https://patents.google.com/patent/WO1996036969A1/en,
GB-2316220-B,Toward a shock-wave fusion reactor ,Peter Finlay Browne,Peter Finlay Browne,1995-05-17,1996-05-17,1999-12-15,1999-12-15,https://patents.google.com/patent/GB2316220B/en,
GB-9724133-D0,Hair care compositions ,Browne Peter F,Peter Finlay Browne,1995-05-17,1996-05-17,1998-01-14,,https://patents.google.com/patent/GB9724133D0/en,
GB-2316220-A8,Toward a shock-wave fusion reactor ,Peter Finlay Browne,Peter Finlay Browne,1995-05-17,1996-05-17,1998-08-04,,https://patents.google.com/patent/GB2316220A8/en,
AU-5770996-A,Toward a shock-wave fusion reactor ,Peter Finlay Browne,Peter Finlay Browne,1995-05-17,1996-05-17,1996-11-29,,https://patents.google.com/patent/AU5770996A/en,
US-5759930-A,Substantially spherical particles of lithium silicates with improved mechanical properties and improved surface quality ,Schott Glaswerke,"Mario Dalle Donne, Guster Schumacher, Volkmar Geiler, Marc Clement, Burkhart Speit",1992-03-24,1996-05-23,1998-06-02,1998-06-02,https://patents.google.com/patent/US5759930A/en,https://patentimages.storage.googleapis.com/5e/01/d3/7774777ae9e6cd/US5759930-drawings-page-2.png
ZA-964942-B,Electrostatic accelerated-recirculating fusion neutron/proton source ,Univ Illinois,"Miley George Dr, Yibin Gu, Jalal B Javedani",1995-06-16,1996-06-11,1997-01-23,,https://patents.google.com/patent/ZA964942B/en,
EP-0871957-A4,Patent EP0871957A4 ,,,1995-06-16,1996-06-13,1998-10-21,,https://patents.google.com/patent/EP0871957A4/en,
WO-9700519-A3,Electrostatic accelerated-recirculating fusion neutron/proton source ,"George Miley, Yibin Gu, Jalai B Javedani","George Miley, Yibin Gu, Jalai B Javedani",1995-06-16,1996-06-13,1997-02-13,,https://patents.google.com/patent/WO1997000519A3/en,
EP-0871957-A2,Electrostatic accelerated-recirculating fusion neutron/proton source ,"George Miley, Yibin Gu, Jalai B. Javedani","George Miley, Yibin Gu, Jalai B. Javedani",1995-06-16,1996-06-13,1998-10-21,,https://patents.google.com/patent/EP0871957A2/en,
AU-6332596-A,Electrostatic accelerated-recirculating fusion neutron/proto source ,"Yibin Gu, Jalai B. Javedani, George Miley","Yibin Gu, Jalai B. Javedani, George Miley",1995-06-16,1996-06-13,1997-01-15,,https://patents.google.com/patent/AU6332596A/en,
WO-9700519-A2,Electrostatic accelerated-recirculating fusion neutron/proton source ,"George Miley, Yibin Gu, Javedani Jalai B","George Miley, Yibin Gu, Jalai B. Javedani",1995-06-16,1996-06-13,1997-01-03,,https://patents.google.com/patent/WO1997000519A2/en,
TW-316314-B,Patent TW316314B ,Univ Illinois,,1995-06-16,1996-06-15,1997-09-21,1997-09-21,https://patents.google.com/patent/TW316314B/en,
WO-9705627-A1,Controlled hydrogen fusion device ,Vasseur Andre,André Vasseur,1995-07-27,1996-07-16,1997-02-13,,https://patents.google.com/patent/WO1997005627A1/en,
AU-6239296-A,Controlled hydrogen fusion device ,Andre Vasseur,Andre Vasseur,1995-07-27,1996-07-16,1997-02-26,,https://patents.google.com/patent/AU6239296A/en,
JP-2863135-B2,"High efficiency plasma confinement method, laser oscillation method and laser oscillator ","日本原子力研究所, 株式会社ミヤマ","俊彦 山内, 富雄 椎名, 洋一 石毛",1996-07-23,1996-07-23,1999-03-03,1999-03-03,https://patents.google.com/patent/JP2863135B2/en,
JP-H1041094-A,"Method for high efficiency plasma confinement and laser oscillation, and laser oscillator ","Japan Atom Energy Res Inst, 日本原子力研究所, Miyama:Kk, 株式会社ミヤマ","Toshihiko Yamauchi, 俊彦 山内, Tomio Shiina, 富雄 椎名, Yoichi Ishige, 洋一 石毛",1996-07-23,1996-07-23,1998-02-13,,https://patents.google.com/patent/JPH1041094A/en,
US-5778033-A,Refractory composite structure with a plastically deformable metal lining ,Societe Europeenne De Propulsion,"Ludovic Filipuzzi, Philippe Huet",1991-12-31,1996-07-24,1998-07-07,1998-07-07,https://patents.google.com/patent/US5778033A/en,https://patentimages.storage.googleapis.com/2c/83/c3/8c4ecf0813a242/US5778033-drawings-page-2.png
JP-3524277-B2,Neutral particle injector ,株式会社東芝,純子 三橋,1996-08-07,1996-08-07,2004-05-10,2004-05-10,https://patents.google.com/patent/JP3524277B2/en,
JP-H1048369-A,Neutral particle injection device ,"Toshiba Corp, 株式会社東芝","Junko Mihashi, 純子 三橋",1996-08-07,1996-08-07,1998-02-20,,https://patents.google.com/patent/JPH1048369A/en,
IL-123659-A0,Fusion reactor that produces net power from the b-11 reaction ,"Univ California, Florida Research Foundation",,1995-09-11,1996-08-22,1999-01-26,,https://patents.google.com/patent/IL123659A0/en,
CA-2231756-A1,Fusion reactor that produces net power from the p-b11 reaction ,"The Regents Of The University Of California, University Of Florida Research Foundation, Inc., Norman Rostoker, Hendrik J. Monkhorst","Norman Rostoker, Hendrik J. Monkhorst",1995-09-11,1996-08-22,1997-03-20,,https://patents.google.com/patent/CA2231756A1/en,
JP-H11512520-A,Fusion reactor that generates net power from P-B11 reaction ,"ザ  リージェンツ  オブ  ザ  ユニバーシティー  オブ  カリフォルニア, ユニバーシティ  オブ  フロリダ  リサーチ  ファウンデーション","ロストカー，ノーマン, ジェイ． モンクホースト，ヘンドリック",1995-09-11,1996-08-22,1999-10-26,,https://patents.google.com/patent/JPH11512520A/en,
IL-123659-A,Fusion reactor that produces net power from the b-11 reaction ,"Univ California, Univ Florida","Norman Rostoker, Hendrik J Monkhorst",1995-09-11,1996-08-22,2003-09-17,,https://patents.google.com/patent/IL123659A/en,
CN-1203688-A,Fusion reactor that produced net power from P-B11 reaction ,"加利福尼亚大学董事会, 佛罗里达大学研究基金会","N·罗斯托克, H·J·默克霍斯特",1995-09-11,1996-08-22,1998-12-30,,https://patents.google.com/patent/CN1203688A/en,https://patentimages.storage.googleapis.com/e1/6e/35/b3d18ced8a2c55/A9619684000241.png
EP-0873561-A1,Fusion reactor that produces net power from the p-b11 reaction ,"The Regents Of The University Of California, University Of Florida Research Foundation, Inc.","Norman Rostoker, Hendrik J. Monkhorst",1995-09-11,1996-08-22,1998-10-28,,https://patents.google.com/patent/EP0873561A1/en,
BR-9611162-A,Magnetic confinement type fusion reactor and method for forming atomic nuclei in a fusion reactor ,Univ Florida,"Norman Rostoker, Hendrik J Monkhorst",1995-09-11,1996-08-22,1999-04-06,,https://patents.google.com/patent/BR9611162A/en,
JP-3746520-B2,Fusion reactor that generates net power from P-B11 reaction ,"ザ  リージェンツ  オブ  ザ  ユニバーシティー  オブ  カリフォルニア, ユニバーシティ  オブ  フロリダ  リサーチ  ファウンデーション","ノーマン ロストカー，, ヘンドリック  ジェイ． モンクホースト，",1995-09-11,1996-08-22,2006-02-15,2006-02-15,https://patents.google.com/patent/JP3746520B2/en,https://patentimages.storage.googleapis.com/39/fe/1c/75e1e9156f9f12/0003746520-55.png
AU-711971-B2,Fusion reactor that produces net power from the P-B11 reaction ,"Regents Of The University Of California, The, University Of Florida Research Foundation, Inc.","Hendrik J. Monkhorst, Norman Rostoker",1995-09-11,1996-08-22,1999-10-28,1999-10-28,https://patents.google.com/patent/AU711971B2/en,
RU-2174717-C2,Thermonuclear reactor and its reaction process ,"Зэ Риджентс оф Зэ Юниверсити оф Калифорниа, Юниверсити оф Флорида Рисерч Фаундейшн","Норман Ростокер, Хендрик Дж. Монкхорст",1995-09-11,1996-08-22,2001-10-10,2001-10-10,https://patents.google.com/patent/RU2174717C2/en,https://patentimages.storage.googleapis.com/45/24/d4/60c0ec7c9754e2/00000081.png
KR-19990044577-A,Fusion Reactor to Produce Nutritional Power from Proton-Boron 11 Reaction ,"더 리전트 오브 더 유니버시티 오브 캘리포니아, 스티븐슨 린다 에스., 더 리젠트 오브 더 유니버시티 오브 캘리포니아 외 1","노만 로스토커, 핸드릭 제이 멍크호스트",1995-09-11,1996-08-22,1999-06-25,,https://patents.google.com/patent/KR19990044577A/en,
WO-9710605-A1,Fusion reactor that produces net power from the p-b11 reaction ,"The Regents Of The University Of California, University Of Florida Research Foundation","Norman Rostoker, Hendrik J. Monkhorst",1995-09-11,1996-08-22,1997-03-20,,https://patents.google.com/patent/WO1997010605A1/en,
AU-7009996-A,Fusion reactor that produces net power from the p-b11 reaction ,"Regents Of The University Of California, The, University Of Florida Research Foundation, Inc.","Hendrik J. Monkhorst, Norman Rostoker",1995-09-11,1996-08-22,1997-04-01,,https://patents.google.com/patent/AU7009996A/en,
MX-9801907-A,Fusion reactor that produces net power from the p-b11 reaction. ,"Univ California, Univ Florida Res, Foundation Inc","Norman Rostoker, Hendrik J Monkhorst",1995-09-11,1996-08-22,1998-05-31,,https://patents.google.com/patent/MX9801907A/en,
EP-0873561-A4,Fusion reactor that produces net power from the p-b11 reaction ,"Univ California, Univ Florida","Norman Rostoker, Hendrik J Monkhorst",1995-09-11,1996-08-22,2001-05-16,,https://patents.google.com/patent/EP0873561A4/en,
US-5901336-A,Bonding beryllium to copper alloys using powder metallurgy compositional gradients ,Brush Wellman Inc.,David E. Dombrowski,1996-08-30,1996-08-30,1999-05-04,1999-05-04,https://patents.google.com/patent/US5901336A/en,https://patentimages.storage.googleapis.com/70/47/80/ea7932cbf3b512/US5901336-drawings-page-3.png
US-5835519-A,Laser thermal plasma method ,National Research Institute For Metals,"Susumu Tsukamoto, Yoshikazu Asai, Kazuo Hiraoka, Hirosada Irie",1995-09-04,1996-09-03,1998-11-10,1998-11-10,https://patents.google.com/patent/US5835519A/en,https://patentimages.storage.googleapis.com/2b/8e/b5/1a2629364b3fdf/US5835519-drawings-page-2.png
JP-H1090450-A,Heat reception plate of fusion device ,"Toshiba Corp, 株式会社東芝","Toshiaki Fuse, 俊明 布施, Kouichi Ooseji, 光一 大勢持",1996-09-17,1996-09-17,1998-04-10,,https://patents.google.com/patent/JPH1090450A/en,
US-5804965-A,Method and apparatus for steady-state magnetic measurement of poloidal magnetic field near a tokamak plasma ,The United States Of America As Represented By The United States Department Of Energy,Robert D. Woolley,1995-09-25,1996-09-24,1998-09-08,1998-09-08,https://patents.google.com/patent/US5804965A/en,https://patentimages.storage.googleapis.com/21/07/d3/3c694ff9f43150/US5804965-drawings-page-2.png
EP-0772203-A1,Device for generating and exploiting the thermonuclear micro-fusion ,Georges Robert Pierre Marie,Georges Robert Pierre Marie,1995-11-06,1996-11-06,1997-05-07,,https://patents.google.com/patent/EP0772203A1/en,https://patentimages.storage.googleapis.com/1b/68/95/35689d4999de09/imgf0001.png
US-5923716-A,Plasma extrusion dynamo and methods related thereto ,Meacham; G. B. Kirby,G. B. Kirby Meacham,1996-11-07,1996-11-07,1999-07-13,1999-07-13,https://patents.google.com/patent/US5923716A/en,https://patentimages.storage.googleapis.com/ac/50/66/51955174147082/US5923716-drawings-page-2.png
DE-19646422-A1,Inertial electrostatic confinement neutron source ,Hora Heinrich,Heinrich Prof Dr Dr Hora,1996-11-11,1996-11-11,1998-05-14,,https://patents.google.com/patent/DE19646422A1/en,
DE-29724525-U1,Nuclear fusion reactor ,Gangkofner Max,,1997-01-22,1997-01-22,2002-04-04,,https://patents.google.com/patent/DE29724525U1/en,
DE-19706136-B4,Device aimed at firing a nuclear fussion ,Max Gangkofner,Max Gangkofner,1997-01-22,1997-01-22,2005-03-03,2005-03-03,https://patents.google.com/patent/DE19706136B4/en,
DE-19706136-A1,Nuclear fusion reactor ,Max Gangkofner,Max Gangkofner,1997-01-22,1997-01-22,1997-10-23,,https://patents.google.com/patent/DE19706136A1/en,
FR-2758752-B1,METHOD OF ASSEMBLING BY DIFFUSION WELDING A BERYLLIUM PART WITH A COPPER OR COPPER ALLOY PART AND REFRACTORY ASSEMBLY THUS OBTAINED ,Commissariat Energie Atomique,"Antonin Francois Saint, Gerard Bourgeois, Marois Gilles Le, Helene Burlet",1997-01-29,1997-01-29,1999-02-26,1999-02-26,https://patents.google.com/patent/FR2758752B1/en,
FR-2758752-A1,METHOD OF ASSEMBLING BY DIFFUSION WELDING OF A BERYLLIUM PIECE WITH A COPPER OR COPPER ALLOY PART AND REFRACTORY ASSEMBLY THUS OBTAINED ,Commissariat Energie Atomique,"Antonin Francois Saint, Gerard Bourgeois, Marois Gilles Le, Helene Burlet",1997-01-29,1997-01-29,1998-07-31,,https://patents.google.com/patent/FR2758752A1/en,
FR-2759208-B1,LASER CHANNELS POINTING AND FOCUSING CONTROL DEVICE ON A TARGET ,Thomson Csf,"Jacques Rioland, Paul Thibout, Patrice Jano",1997-01-31,1997-01-31,1999-05-07,1999-05-07,https://patents.google.com/patent/FR2759208B1/en,
FR-2759208-A1,LASER CHANNELS POINTING AND FOCUSING CONTROL DEVICE ON A TARGET ,Thomson Csf,"Jacques Rioland, Paul Thibout, Patrice Jano",1997-01-31,1997-01-31,1998-08-07,,https://patents.google.com/patent/FR2759208A1/en,
US-6418177-B1,Fuel pellets for thermonuclear reactions ,"John E Stauffer, John C. Stauffer","John E Stauffer, John C. Stauffer",1984-08-09,1997-02-26,2002-07-09,2002-07-09,https://patents.google.com/patent/US6418177B1/en,https://patentimages.storage.googleapis.com/63/97/dd/0897d47749b820/US6418177-drawings-page-2.png
JP-H10260279-A,Vacuum container for fission reactor ,"Japan Atom Energy Res Inst, 日本原子力研究所","Koichi Koizumi, 興一 小泉, Masataka Nakahira, 昌隆 中平, Yutaka Ito, 裕 伊藤, Eisuke Tada, 栄介 多田",1997-03-18,1997-03-18,1998-09-29,,https://patents.google.com/patent/JPH10260279A/en,
JP-3044198-B2,Vacuum container for fusion device ,日本原子力研究所,"興一 小泉, 昌隆 中平, 裕 伊藤, 栄介 多田",1997-03-18,1997-03-18,2000-05-22,2000-05-22,https://patents.google.com/patent/JP3044198B2/en,
FR-2762131-B3,METHOD AND SYSTEM FOR SYNTHESIZING METALS BY NUCLEAR FUSION ,Philippe Delpopolo,Philippe Delpopolo,1997-04-14,1997-04-14,2000-07-07,2000-07-07,https://patents.google.com/patent/FR2762131B3/en,
FR-2762131-A1,Synthetic production of e.g. aluminium@ and platinum@ by nuclear fusion ,Philippe Delpopolo,Philippe Delpopolo,1997-04-14,1997-04-14,1998-10-16,,https://patents.google.com/patent/FR2762131A1/en,
US-5868909-A,Method and apparatus for improving the energy efficiency for separating the elements in a complex substance such as radioactive waste with a large volume plasma processor ,Eastlund; Bernard John,Bernard John Eastlund,1997-04-21,1997-04-21,1999-02-09,1999-02-09,https://patents.google.com/patent/US5868909A/en,https://patentimages.storage.googleapis.com/37/14/cb/acaea468d3b5ff/US5868909-drawings-page-2.png
WO-9742633-A2,Electrostatic containment fusion generator ,"Rayburn David C, Providakis Nicholas A","David C. Rayburn, Nicholas A. Providakis",1996-05-08,1997-05-07,1997-11-13,,https://patents.google.com/patent/WO1997042633A2/en,
WO-9742633-A3,Electrostatic containment fusion generator ,"David C Rayburn, Nicholas A Providakis","David C Rayburn, Nicholas A Providakis",1996-05-08,1997-05-07,1998-01-22,,https://patents.google.com/patent/WO1997042633A3/en,
FR-2763420-A1,Miniature thermonuclear fusion device for electrical energy production ,Marie G R P,Georges Robert Pierre Marie,1997-05-15,1997-05-15,1998-11-20,,https://patents.google.com/patent/FR2763420A1/en,
DE-19725662-A1,Toroidal plasma vessel production for use in nuclear fusion stellarator ,Balcke Duerr Gmbh,"Guenter Dipl Ing Grobelny, Albrecht Dr Ing Brenner, Miroslav Dr Ing Podhorsky",1997-06-18,1997-06-18,1999-01-28,,https://patents.google.com/patent/DE19725662A1/en,
DE-19725662-C2,Process for the production of a plasma vessel for nuclear fusion according to the stellarator principle ,Balcke Duerr Gmbh,"Guenter Grobelny, Albrecht Brenner, Miroslav Podhorsky",1997-06-18,1997-06-18,2001-05-17,2001-05-17,https://patents.google.com/patent/DE19725662C2/en,
US-5896407-A,"High-efficiency plasma confining method, laser oscillating method and laser oscillator ","Japan Atomic Energy Research Institute, Miyama Co., Ltd.","Toshihiko Yamauchi, Tomio Shiina, Youichi Ishige",1996-07-23,1997-07-22,1999-04-20,1999-04-20,https://patents.google.com/patent/US5896407A/en,https://patentimages.storage.googleapis.com/c3/47/e0/56c1b5b8971753/US5896407-drawings-page-2.png
US-5835545-A,Compact intense radiation system ,The United States Of America As Represented By The Secretary Of The Air Force,Peter J. Turchi,1997-07-30,1997-07-30,1998-11-10,1998-11-10,https://patents.google.com/patent/US5835545A/en,https://patentimages.storage.googleapis.com/e9/a8/01/1113a67ba74f6f/US5835545-drawings-page-2.png
US-5834390-A,"Copper-substituted, lithium zirconate-based ceramic usable as a tritium producing material ",Commissariat A L'energie Atomique,"Francis Abraham, Pierre Blouet, Jean-Claude Boivin, Marcel Boncoeur, Bernard Rasneur, Nicole Roux",1992-05-11,1997-08-15,1998-11-10,1998-11-10,https://patents.google.com/patent/US5834390A/en,https://patentimages.storage.googleapis.com/6c/17/5d/daee2762bdecdc/US5834390-drawings-page-2.png
EP-0829321-A1,Bonding beryllium to copper alloys using powder metallurgy compositional gradients ,BRUSH WELLMAN Inc.,David E. Dombrowski,1996-08-30,1997-08-29,1998-03-18,,https://patents.google.com/patent/EP0829321A1/en,https://patentimages.storage.googleapis.com/a7/6c/59/173ba53c9e47c4/imgf0001.png
